,Unnamed: 0,email_id,content,topics,main_topic,probability
235,235,232,"['100', 'yard', 'seem', 'like', 'enough', '125', 'hour', 'how', 'long', 'take', 'I', 'think', '100', 'enough', 'use', 'page', 'setup', 'file', 'menu', 'chang', 'portrait', 'landscap', 'want', 'chang', 'print', 'vertic', 'print', 'horizont', 'also', 'tri', 'select', 'fit', 'one', 'page', 'want', 'print', 'one', 'page', 'use', 'print', 'preview', 'see', 'print', 'look', 'like', 'print', 'the', 'truck', 'might', 'need', 'new', 'sparkplug', 'around', '120000125000', 'mile', 'A', 'valv', 'adjust', 'might', 'good', 'It', 'idl', 'high', 'last', '25000', 'mile', 'never', 'broken', 'glad', 'hear', 'good', 'deposit', 'week', 'great', 'job', 'februari', 'phillip']","[('print', 0.051095027), ('page', 0.02919712), ('might', 0.021897824), ('chang', 0.021897824), ('100', 0.021897824), ('good', 0.021897824), ('use', 0.021897824), ('want', 0.021897824), ('one', 0.021897824), ('like', 0.021897824)]",print,0.05109502
236,236,233,"['the', 'file', 'updat', 'renam', 'ga', 'basi', 'mar', '00']","[('the', 0.125), ('file', 0.125), ('updat', 0.125), ('renam', 0.125), ('ga', 0.125), ('basi', 0.125), ('mar', 0.125), ('00', 0.125)]",the,0.12
237,237,234,"['slide', 'yesterday', 'meet', 'attach']","[('slide', 0.25), ('yesterday', 0.25), ('meet', 0.25), ('attach', 0.25)]",slide,0.2
238,238,235,"['It', 'ok', 'let', 'deposit', 'rollov', '13', 'interrupt', 'rent']","[('It', 0.125), ('ok', 0.125), ('let', 0.125), ('deposit', 0.125), ('rollov', 0.125), ('13', 0.125), ('interrupt', 0.125), ('rent', 0.125)]",It,0.12
239,239,236,"['dear', 'phillip', '7th', 'portal', 'super', 'hero', 'actionadventur', 'featur', 'global', 'band', 'teenag', 'game', 'tester', 'get', 'pull', 'parallel', 'univers', '7th', 'portal', 'creat', 'warp', 'internet', 'the', 'fate', 'earth', 'univers', 'hand', 'fight', 'mongorr', 'merci', 'evil', 'forc', 'univers', 'the', 'legendari', 'stan', 'lee', 'creator', 'spiderman', 'incred', 'hulk', 'bring', 'u', 'let', 'game', 'begin', 'episod', '1', '7th', 'portal', 'new', 'seri', 'exclus', 'shockwavecom', 'shockwavecom', 'team', 'advertis', 'dont', 'miss', 'rollingstonecom', 'watch', 'daili', 'music', 'new', 'download', 'mp3', 'read', 'album', 'review', 'get', 'scoop', '1000', 'artist', 'includ', 'exclus', 'photo', 'bio', 'song', 'clip', 'link', 'win', 'great', 'prize', 'more', 'httpads07focalinkcomsmartbannerpage1657337n', 'advertis', 'unsubscrib', 'instruct', 'sure', 'want', 'unsubscrib', 'stop', 'receiv', 'email', 'u', 'all', 'right', 'click', 'httpshockwave1m0netmushksaspepallen40enroncom', '17094']","[('univers', 0.021621669), ('7th', 0.021621669), ('portal', 0.021621669), ('game', 0.016216233), ('u', 0.016216233), ('advertis', 0.016216233), ('the', 0.016216233), ('unsubscrib', 0.016216233), ('get', 0.016216233), ('new', 0.016216233)]",univers,0.02162166
240,240,237,"['imelda', 'pleas', 'switch', 'sitara', 'access', 'central', 'west', 'email', 'password', 'thank', 'phillip']","[('imelda', 0.090909086), ('pleas', 0.090909086), ('switch', 0.090909086), ('sitara', 0.090909086), ('access', 0.090909086), ('central', 0.090909086), ('west', 0.090909086), ('email', 0.090909086), ('password', 0.090909086), ('thank', 0.090909086)]",imelda,0.09090908
241,241,238,"['tri', 'the', 'attach', 'attach']","[('attach', 0.42857143), ('tri', 0.2857143), ('the', 0.2857143)]",attach,0.4285714
242,242,239,"['frank', 'the', 'impli', 'risk', 'creat', 'san', 'juan', 'rocki', 'indec', 'partial', 'set', 'today', 'risk', 'long', 'futur', 'posit', 'whatev', 'risk', 'prior', 'matter', 'sinc', 'rest', 'book', 'short', 'price', 'larg', 'offset', 'If', 'var', 'calcul', 'match', 'compani', 'true', 'risk', 'need', 'revis', 'adjust', 'phillip']","[('risk', 0.068493225), ('var', 0.027397256), ('match', 0.027397256), ('short', 0.027397256), ('price', 0.027397256), ('larg', 0.027397256), ('offset', 0.027397256), ('If', 0.027397256), ('rest', 0.027397256), ('calcul', 0.027397256)]",risk,0.06849322
243,243,240,"['mari', 'I', 'transfer', '10000', 'check', 'account', 'monday', '22800', 'I', 'call', 'monday', 'tuesday', 'see', 'new', 'phillip']","[('I', 0.10714288), ('monday', 0.10714288), ('new', 0.071428575), ('see', 0.071428575), ('tuesday', 0.071428575), ('call', 0.071428575), ('mari', 0.071428575), ('22800', 0.071428575), ('transfer', 0.071428575), ('10000', 0.071428575)]",I,0.1071428
244,244,241,"['jeff', 'let', 'close', 'march', '1', 'phillip']","[('jeff', 0.16666667), ('let', 0.16666667), ('close', 0.16666667), ('march', 0.16666667), ('1', 0.16666667), ('phillip', 0.16666667)]",jeff,0.1666666
245,245,242,"['did', 'order', 'jen', 'forward', 'jennif', 'fraserhouect', '02192000', '20', '0356', 'PM', 'jeff', 'steel', 'jsteelepiracom', '02142000', '015100', 'PM', 'To', 'pira', 'energi', 'retain', 'client', 'jsteelepiracom', 'cc', '20', 'subject', 'pira', 'californiasouthwest', 'ga', 'pipelin', 'studi', 'pira', 'focu', 'californiasouthwest', 'region', 'studi', 'natur', 'Ga', 's20', 'pipelin', 'infrastructur', 'pira', 'energi', 'group', 'announc', 'continu', 'new', 'multicli', 'studi', '20', 'the', 'price', 'reliabl', 'the', 'valu', 'strategi', 'ga', 'transport', 'the', 'price', 'reliabl', 'deliv', '6', 'part', 'part', 'representin', 'g20', 'discret', 'north', 'american', 'region', 'offer', 'insight', 'chang', 'and20', 'develop', 'north', 'american', 'natur', 'ga', 'pipelin', 'infrastructur', 'Th', 'e20', 'updat', 'prospectu', 'attach', 'pdf', 'word', 'file', 'outlin', 'pira', 's20', 'approach', 'methodolog', 'studi', 'deliver', 'andreleas', 'date', 'thi', 'note', 'inform', 'pira', 'commenc', 'studi', 'third', '20', 'region', 'california', 'southwest', 'As', 'region', 'studi', 'begin', '20', 'fundament', 'view', 'ga', 'flow', 'US', 'canada', 'pipelin', '20', 'region', 'cover', 'CA', 'NV', 'AZ', 'NM', 'discuss', 'greater', 'detail', '20', 'within', 'north', 'american', 'context', 'then', 'turn', 'valu', '20', 'transport', 'follow', 'three', 'major', 'price', 'point', 'assessm', 'nt20', 'primari', 'market', 'firm', 'secondari', 'market', 'basi', 'asset', 'market', '1', 'southern', 'california', 'border', 'topock', '2', 'san', 'juan', 'basin', '3', 'permian', 'basin', 'waha', 'the', 'californiasw', 'region01', 'workshop', '01', 'key', 'element', 'servic', '01', 'will20', 'take', 'place', 'march', '20', '2000at', '830', 'AM', 'arizona', 'biltmor', 'hotel', '20', 'phoenixfor', 'join', 'u', 'adiscount', 'block', 'room', 'bei', 'ng20', 'held', 'februari', '25', 'the', 'attach', 'prospectu', 'explain', 'variou', 'option', 'subscribingplea', 'se20', 'note', 'two', 'key', 'issu', 'regard', 'subscrib', 'optionson', 'a20', '10', 'save', 'pira', 'retain', 'client', 'order', 'februari', '25', '2000', '20', 'andtwo', 'discount', 'purchasingmor', 'one', 'region', 'If', 'question', 'pleas', 'hesit', 'contact', 'sincer', 'jeff', 'steel', 'manag', 'busi', 'develop', 'pira', 'energi', 'group', '212', '6866808', 'jsteelepiracom', '20', 'prospectuspdf', 'prospectusdoc']","[('20', 0.030303355), ('pira', 0.020979216), ('region', 0.016317144), ('studi', 0.016317144), ('the', 0.013986107), ('ga', 0.0116550755), ('pipelin', 0.0116550755), ('jsteelepiracom', 0.009324043), ('american', 0.009324043), ('north', 0.009324043)]",20,0.03030335
246,246,245,"['mari', 'I', 'got', 'email', 'Go', 'ahead', 'get', 'carpet', 'shampooer', 'make', 'sure', 'come', 'back', 'clean', 'use', 'wade', 'tenant', 'As', 'far', 'W2', 'I', 'look', 'rule', 'withhold', 'social', 'secur', 'I', 'call', 'later', 'today', 'discu', 'phillip']","[('I', 0.064516194), ('withhold', 0.032258067), ('As', 0.032258067), ('far', 0.032258067), ('W2', 0.032258067), ('look', 0.032258067), ('rule', 0.032258067), ('tenant', 0.032258067), ('later', 0.032258067), ('today', 0.032258067)]",I,0.06451619
247,247,246,"['phillip', 'I', 'applaud', 'use', 'cycl', 'daili', 'transport', 'save', 'ga', 'pollut', 'help', 'keep', 'strong', 'healthi', 'enron', 'provid', 'bike', 'rack', 'front', 'build', 'request', 'phillip', 'I', 'wish', 'could', 'accommod', 'request', 'howev', 'the', 'bodi', 'shop', 'capac', 'assum', 'respons', 'store', 'cycl', 'daili', 'basi', 'If', 'bring', 'good', 'lock', 'abl', 'secur', 'bike', 'design', 'outsid', 'rack', 'keep', 'pedal', 'lee']","[('rack', 0.03191491), ('request', 0.03191491), ('phillip', 0.03191491), ('I', 0.03191491), ('cycl', 0.03191491), ('daili', 0.03191491), ('keep', 0.03191491), ('bike', 0.03191491), ('basi', 0.021276591), ('assum', 0.021276591)]",rack,0.0319149
248,248,247,"['slide', 'today', 'meet', 'attach']","[('slide', 0.25), ('today', 0.25), ('meet', 0.25), ('attach', 0.24999997)]",slide,0.2
249,249,248,"['ill', 'get', 'back', 'I', 'know', 'sent', 'financi', 'clinton', 'energyil', 'check', 'see', 'enough', 'In', 'meantim', 'possibl', 'show', 'indic', 'quot', 'I', 'ask', 'pleas', 'advis', 'georg', 'georg', 'rahal', 'manag', 'ga', 'trade', 'acn', 'power', 'inc', '7926', 'jone', 'branch', 'drive', 'suit', '630', 'mclean', 'VA', '221023303', 'phone', '7038934330', 'ext', '1023', 'fax', '7038934390', 'cell', '4432557699', 'origin', 'messag', 'from', 'phillipkallenenroncom', 'mailtophillipkallenenroncom', 'sent', 'monday', 'februari', '07', '2000', '554', 'PM', 'To', 'georgerahalacnpowercom', 'subject', 'Re', 'W', 'basi', 'quot', 'georg', 'can', 'pleas', 'call', 'credit', 'desk', '7138531803', 'they', 'receiv', 'financi', 'acn', 'power', 'thank', 'phillip', 'allen']","[('georg', 0.025806503), ('quot', 0.019354858), ('sent', 0.019354858), ('pleas', 0.019354858), ('I', 0.019354858), ('power', 0.019354858), ('financi', 0.019354858), ('acn', 0.019354858), ('februari', 0.012903225), ('554', 0.012903225)]",georg,0.02580650
250,250,249,"['ill', 'get', 'back', 'I', 'know', 'sent', 'financi', 'clinton', 'energyil', 'check', 'see', 'enough', 'In', 'meantim', 'possibl', 'show', 'indic', 'quot', 'I', 'ask', 'pleas', 'advis', 'georg', 'georg', 'rahal', 'manag', 'ga', 'trade', 'acn', 'power', 'inc', '7926', 'jone', 'branch', 'drive', 'suit', '630', 'mclean', 'VA', '221023303', 'phone', '7038934330', 'ext', '1023', 'fax', '7038934390', 'cell', '4432557699', 'origin', 'messag', 'from', 'phillipkallenenroncom', 'mailtophillipkallenenroncom', 'sent', 'monday', 'februari', '07', '2000', '554', 'PM', 'To', 'georgerahalacnpowercom', 'subject', 'Re', 'W', 'basi', 'quot', 'georg', 'can', 'pleas', 'call', 'credit', 'desk', '7138531803', 'they', 'receiv', 'financi', 'acn', 'power', 'thank', 'phillip', 'allen']","[('georg', 0.025806503), ('quot', 0.019354858), ('sent', 0.019354858), ('pleas', 0.019354858), ('I', 0.019354858), ('power', 0.019354858), ('financi', 0.019354858), ('acn', 0.019354858), ('februari', 0.012903225), ('554', 0.012903225)]",georg,0.02580650
251,251,250,"['I', 'spoke', 'insur', 'compani', 'they', 'go', 'cancel', 'prorat', 'polici', 'work', 'kuo', 'issu', 'new', 'polici']","[('polici', 0.11111113), ('prorat', 0.07407407), ('cancel', 0.07407407), ('issu', 0.07407407), ('kuo', 0.07407407), ('work', 0.07407407), ('I', 0.07407407), ('insur', 0.07407407), ('they', 0.07407407), ('spoke', 0.07407407)]",polici,0.1111111
252,252,251,"['pleas', 'get', 'randi', 'resolv']","[('pleas', 0.25), ('get', 0.25), ('randi', 0.25), ('resolv', 0.25)]",pleas,0.2
253,253,252,"['georg', 'can', 'pleas', 'call', 'credit', 'desk', '7138531803', 'they', 'receiv', 'financi', 'acn', 'power', 'thank', 'phillip', 'allen']","[('receiv', 0.06666667), ('they', 0.06666667), ('phillip', 0.06666667), ('thank', 0.06666667), ('power', 0.06666667), ('acn', 0.06666667), ('financi', 0.06666667), ('georg', 0.06666667), ('credit', 0.06666667), ('call', 0.06666667)]",receiv,0.0666666
254,254,253,"['kim', 'doublecheck', 'juli', 'G', 'I', 'think', 'ok', 'pay', 'jan', 'demand', 'charg']","[('kim', 0.090909086), ('doublecheck', 0.090909086), ('juli', 0.090909086), ('G', 0.090909086), ('I', 0.090909086), ('think', 0.090909086), ('ok', 0.090909086), ('pay', 0.090909086), ('jan', 0.090909086), ('demand', 0.090909086)]",kim,0.09090908
255,255,254,"['I', 'think', 'steven', 'wolf', 'person', 'talk', 'move', 'kim', 'oling', 'differ', 'RC', 'code']","[('kim', 0.08333334), ('talk', 0.08333334), ('RC', 0.08333334), ('differ', 0.08333334), ('oling', 0.08333334), ('I', 0.08333334), ('move', 0.08333334), ('steven', 0.08333334), ('wolf', 0.08333334), ('think', 0.08333334)]",kim,0.0833333
256,256,255,"['still', 'issu']","[('still', 0.5), ('issu', 0.5)]",still,0.
257,257,256,"['I', 'revis', 'suppvendor', 'sheet', 'transfer', 'total', 'summari', 'sheet', 'pleas', 'review', 'let', 'know', 'mind', 'also', 'get', 'W2', 'form', 'tax', 'get', 'your', 'privat', 'free', 'email', 'httpwwwhotmailcom', 'jan00expensexl']","[('get', 0.06250001), ('sheet', 0.06250001), ('your', 0.04166666), ('form', 0.04166666), ('tax', 0.04166666), ('free', 0.04166666), ('privat', 0.04166666), ('email', 0.04166666), ('mind', 0.04166666), ('httpwwwhotmailcom', 0.04166666)]",get,0.0625000
258,258,257,"['jim', 'updat', 'curv', 'sent', 'later', '11', 'monday', '27', 'I', 'want', 'keith', 'involv', 'process', 'He', 'today', 'sorri', 'slow', 'turnaround', 'phillip']","[('keith', 0.052631583), ('want', 0.052631583), ('turnaround', 0.052631583), ('slow', 0.052631583), ('sorri', 0.052631583), ('today', 0.052631583), ('He', 0.052631583), ('process', 0.052631583), ('involv', 0.052631583), ('jim', 0.052631583)]",keith,0.05263158
259,259,258,"['tara', 'thi', 'note', 'document', 'approv', 'grant', 'execut', 'id', 'west', 'cash', 'trader', 'thank', 'help', 'phillip']","[('west', 0.07142858), ('execut', 0.07142858), ('help', 0.07142858), ('thank', 0.07142858), ('trader', 0.07142858), ('cash', 0.07142858), ('tara', 0.07142858), ('id', 0.07142858), ('note', 0.07142858), ('approv', 0.07142858)]",west,0.0714285
260,260,259,"['file', 'I', 'show']","[('file', 0.33333334), ('I', 0.33333334), ('show', 0.33333334)]",file,0.3333333
261,261,260,"['vishal', 'resign', 'today']","[('vishal', 0.33333334), ('resign', 0.33333334), ('today', 0.33333334)]",vishal,0.3333333
262,262,261,"['onxgat', '04242001', '0925', 'AM', 'cdt', 'To', 'phillip', 'K', 'allenhouectect', 'john', 'arnoldhouectect', 'cc', 'subject', 'fyi', 'sell', '500d', 'socal', 'XH', 'lower', 'overal', 'desk', 'var', '8', 'million', 'sell', '500k', 'KV', 'lower', 'overal', 'desk', 'var', '4', 'million', 'frank']","[('desk', 0.048387114), ('sell', 0.048387114), ('lower', 0.048387114), ('million', 0.048387114), ('overal', 0.048387114), ('var', 0.048387114), ('socal', 0.032258064), ('XH', 0.032258064), ('8', 0.032258064), ('4', 0.032258064)]",desk,0.04838711
263,263,262,"['juli', 'the', 'number', 'januari', 'actual', 'flow', 'X', 'ga', 'daili', 'spread', '463000', 'actual', 'flow', 'X', 'index', 'spread', '543000', 'jan', 'valu', 'origin', 'bid', '1750000', 'estim', 'cost', 'unwind', 'hedg', '1000000', 'base', 'number', 'I', 'suggest', 'offer', 'pay', 'least', '500000', '1500000', 'I', 'want', 'input', 'negoti', 'El', 'paso', 'Do', 'push', 'actual', 'valu', 'season', 'shape', 'unwind', 'cost', 'phillip']","[('actual', 0.043478306), ('X', 0.03260871), ('flow', 0.03260871), ('spread', 0.03260871), ('I', 0.03260871), ('unwind', 0.03260871), ('number', 0.03260871), ('cost', 0.03260871), ('valu', 0.03260871), ('1500000', 0.021739125)]",actual,0.04347830
264,264,263,"['01242000', '0821', 'AM', 'mlenhart', 'mlenhartmailev1net', '01232000', '063413', 'PM', 'pleas', 'respond', 'mlenhartmailev1net', 'To', 'matthew', 'lenharthouectect', 'mmitchmmsncom', 'cc', 'subject', 'dopewar', 'dopewarsex']","[('mlenhartmailev1net', 0.081081085), ('To', 0.054054048), ('pleas', 0.054054048), ('dopewar', 0.054054048), ('subject', 0.054054048), ('cc', 0.054054048), ('mmitchmmsncom', 0.054054048), ('lenharthouectect', 0.054054048), ('matthew', 0.054054048), ('01242000', 0.054054048)]",mlenhartmailev1net,0.08108108
265,265,264,"['Re', 'your', 'livingcom', 'inquiri', 'thank', 'inquiri', 'pleas', 'creat', 'account', 'assist', 'effect', 'futur', 'Go', 'httpwwwlivingcomutilloginjhtml', 'I', 'select', 'piec', 'might', 'work', 'To', 'view', 'simpli', 'click', 'follow', 'url', 'I', 'hope', 'help', 'area', 'rug', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcispenj600282x3', '29', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcccon300703928', '2x329', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcmerilandneedl', '284x629', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcpand5921092289', '5x13529', 'sofa', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcsfup3923a', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcclle583slp', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcclle359slp', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcjjhy200104', 'chair', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcclle566inc', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcclle711rcl', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcclle686', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcswoo46137', 'occasion', 'tabl', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcmagp31921', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcpula623102', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlccasr01cen906', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlccasr02cen001', 'dine', 'set', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcvilacomp001', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlcsitcfh402chhr', 'httpwwwlivingcomshoppingitemitemjhtmlproductidlccoch24854', 'best', 'regard', 'erika', 'designadvicelivingcom', 'PS', 'check', 'januari', 'clearanc', 'httplivingcomsalesjanuaryclearancejhtml', 'valentin', 'day', 'gift', 'httplivingcomshoppinglistlistjhtmltype2011salevalentin', 'origin', 'messag', 'from', 'pallenenroncom', 'mailtopallenenroncom', 'sent', 'monday', 'januari', '17', '2000', '520', 'PM', 'To', 'designadvicelivingcom', 'subject', 'choos', 'style', 'I', 'plan', 'build', 'hous', 'texa', 'hillcountri', 'the', 'exterior', 'farmhous', 'style', 'porch', 'front', 'back', 'I', 'consid', 'follow', 'featur', 'stain', 'score', 'concret', 'floor', 'open', 'livingdiningkitchen', 'concept', 'lot', 'window', 'home', 'offic', '4', 'bedroom', 'upstair', 'I', 'want', 'relax', 'comfort', 'style', 'exactli', 'countri', 'can', 'help', 'addit', 'person', 'info', 'ID', '3052970', 'email', 'pallenenroncom', 'firstnam', 'phillip', 'lastnam', 'allen']","[('I', 0.022472026), ('style', 0.01498132), ('help', 0.011235973), ('follow', 0.011235973), ('To', 0.011235973), ('pallenenroncom', 0.011235973), ('inquiri', 0.011235973), ('designadvicelivingcom', 0.011235973), ('januari', 0.011235973), ('exterior', 0.007490634)]",I,0.02247202
266,266,265,"['will', 'I', 'didnt', 'get', 'review', 'I', 'give', 'feedback', 'tomorrow', 'morn', 'phillip']","[('I', 0.14285715), ('will', 0.09523809), ('didnt', 0.09523809), ('get', 0.09523809), ('review', 0.09523809), ('give', 0.09523809), ('feedback', 0.09523809), ('tomorrow', 0.09523809), ('morn', 0.09523809), ('phillip', 0.09523809)]",I,0.1428571
267,267,266,"['tara', 'pleas', 'make', 'follow', 'chang', 'ftwest', 'chang', 'master', 'person', 'phillip', 'allen', 'keith', 'holst', 'imwestchang', 'master', 'person', 'bob', 'shire', 'phillip', 'allen', 'mock', 'exist', 'profil', 'pleas', 'make', 'chang', '11700', 'noon', 'thank', 'phillip']","[('phillip', 0.07843141), ('chang', 0.07843141), ('master', 0.058823537), ('make', 0.058823537), ('pleas', 0.058823537), ('allen', 0.058823537), ('person', 0.058823537), ('profil', 0.039215673), ('mock', 0.039215673), ('11700', 0.039215673)]",phillip,0.0784314
