,email_id,content,topics
245,242,"['did', 'order', 'jen', 'forward', 'jennif', 'fraserhouect', '02192000', '20', '0356', 'PM', 'jeff', 'steel', 'jsteelepiracom', '02142000', '015100', 'PM', 'To', 'pira', 'energi', 'retain', 'client', 'jsteelepiracom', 'cc', '20', 'subject', 'pira', 'californiasouthwest', 'ga', 'pipelin', 'studi', 'pira', 'focu', 'californiasouthwest', 'region', 'studi', 'natur', 'Ga', 's20', 'pipelin', 'infrastructur', 'pira', 'energi', 'group', 'announc', 'continu', 'new', 'multicli', 'studi', '20', 'the', 'price', 'reliabl', 'the', 'valu', 'strategi', 'ga', 'transport', 'the', 'price', 'reliabl', 'deliv', '6', 'part', 'part', 'representin', 'g20', 'discret', 'north', 'american', 'region', 'offer', 'insight', 'chang', 'and20', 'develop', 'north', 'american', 'natur', 'ga', 'pipelin', 'infrastructur', 'Th', 'e20', 'updat', 'prospectu', 'attach', 'pdf', 'word', 'file', 'outlin', 'pira', 's20', 'approach', 'methodolog', 'studi', 'deliver', 'andreleas', 'date', 'thi', 'note', 'inform', 'pira', 'commenc', 'studi', 'third', '20', 'region', 'california', 'southwest', 'As', 'region', 'studi', 'begin', '20', 'fundament', 'view', 'ga', 'flow', 'US', 'canada', 'pipelin', '20', 'region', 'cover', 'CA', 'NV', 'AZ', 'NM', 'discuss', 'greater', 'detail', '20', 'within', 'north', 'american', 'context', 'then', 'turn', 'valu', '20', 'transport', 'follow', 'three', 'major', 'price', 'point', 'assessm', 'nt20', 'primari', 'market', 'firm', 'secondari', 'market', 'basi', 'asset', 'market', '1', 'southern', 'california', 'border', 'topock', '2', 'san', 'juan', 'basin', '3', 'permian', 'basin', 'waha', 'the', 'californiasw', 'region01', 'workshop', '01', 'key', 'element', 'servic', '01', 'will20', 'take', 'place', 'march', '20', '2000at', '830', 'AM', 'arizona', 'biltmor', 'hotel', '20', 'phoenixfor', 'join', 'u', 'adiscount', 'block', 'room', 'bei', 'ng20', 'held', 'februari', '25', 'the', 'attach', 'prospectu', 'explain', 'variou', 'option', 'subscribingplea', 'se20', 'note', 'two', 'key', 'issu', 'regard', 'subscrib', 'optionson', 'a20', '10', 'save', 'pira', 'retain', 'client', 'order', 'februari', '25', '2000', '20', 'andtwo', 'discount', 'purchasingmor', 'one', 'region', 'If', 'question', 'pleas', 'hesit', 'contact', 'sincer', 'jeff', 'steel', 'manag', 'busi', 'develop', 'pira', 'energi', 'group', '212', '6866808', 'jsteelepiracom', '20', 'prospectuspdf', 'prospectusdoc']","[(13, '0.047*""multicli"" + 0.047*""contact"" + 0.047*""updat"" + 0.047*""context"" + 0.047*""variou"" + 0.047*""explain"" + 0.047*""bei"" + 0.047*""3"" + 0.047*""jen"" + 0.047*""and20""'), (9, '0.077*""californiasouthwest"" + 0.077*""group"" + 0.077*""develop"" + 0.077*""basin"" + 0.040*""workshop"" + 0.040*""asset"" + 0.040*""assessm"" + 0.040*""southwest"" + 0.040*""inform"" + 0.040*""2""'), (6, '0.080*""reliabl"" + 0.080*""order"" + 0.080*""infrastructur"" + 0.041*""point"" + 0.041*""CA"" + 0.041*""word"" + 0.041*""02192000"" + 0.041*""hotel"" + 0.041*""adiscount"" + 0.041*""approach""'), (1, '0.106*""jsteelepiracom"" + 0.072*""natur"" + 0.037*""date"" + 0.037*""file"" + 0.037*""begin"" + 0.037*""To"" + 0.037*""andreleas"" + 0.037*""chang"" + 0.037*""march"" + 0.037*""prospectusdoc""'), (4, '0.080*""valu"" + 0.080*""retain"" + 0.041*""0356"" + 0.041*""discount"" + 0.041*""g20"" + 0.041*""southern"" + 0.041*""deliv"" + 0.041*""insight"" + 0.041*""permian"" + 0.041*""If""'), (14, '0.235*""studi"" + 0.080*""s20"" + 0.041*""manag"" + 0.041*""commenc"" + 0.041*""fundament"" + 0.041*""option"" + 0.041*""subscribingplea"" + 0.041*""border"" + 0.003*""group"" + 0.003*""20""'), (0, '0.110*""market"" + 0.074*""transport"" + 0.038*""pleas"" + 0.038*""juan"" + 0.038*""held"" + 0.038*""element"" + 0.038*""830"" + 0.038*""primari"" + 0.038*""se20"" + 0.038*""Th""'), (3, '0.132*""ga"" + 0.067*""attach"" + 0.067*""client"" + 0.035*""busi"" + 0.035*""US"" + 0.035*""purchasingmor"" + 0.035*""1"" + 0.035*""015100"" + 0.035*""new"" + 0.035*""jennif""'), (2, '0.099*""american"" + 0.067*""jeff"" + 0.067*""part"" + 0.067*""februari"" + 0.067*""steel"" + 0.035*""methodolog"" + 0.035*""10"" + 0.035*""hesit"" + 0.035*""thi"" + 0.035*""join""'), (10, '0.152*""pipelin"" + 0.040*""Ga"" + 0.040*""block"" + 0.040*""view"" + 0.040*""arizona"" + 0.040*""room"" + 0.040*""6"" + 0.040*""02142000"" + 0.040*""save"" + 0.040*""6866808""')]"
246,245,"['mari', 'I', 'got', 'email', 'Go', 'ahead', 'get', 'carpet', 'shampooer', 'make', 'sure', 'come', 'back', 'clean', 'use', 'wade', 'tenant', 'As', 'far', 'W2', 'I', 'look', 'rule', 'withhold', 'social', 'secur', 'I', 'call', 'later', 'today', 'discu', 'phillip']","[(5, '0.267*""shampooer"" + 0.267*""got"" + 0.017*""secur"" + 0.017*""W2"" + 0.017*""look"" + 0.017*""rule"" + 0.017*""withhold"" + 0.017*""social"" + 0.017*""As"" + 0.017*""discu""'), (12, '0.356*""W2"" + 0.022*""withhold"" + 0.022*""secur"" + 0.022*""far"" + 0.022*""look"" + 0.022*""rule"" + 0.022*""tenant"" + 0.022*""social"" + 0.022*""discu"" + 0.022*""later""'), (4, '0.178*""rule"" + 0.178*""far"" + 0.178*""today"" + 0.178*""phillip"" + 0.011*""secur"" + 0.011*""W2"" + 0.011*""look"" + 0.011*""tenant"" + 0.011*""withhold"" + 0.011*""discu""'), (9, '0.355*""discu"" + 0.024*""I"" + 0.022*""rule"" + 0.022*""As"" + 0.022*""far"" + 0.022*""W2"" + 0.022*""look"" + 0.022*""tenant"" + 0.022*""withhold"" + 0.022*""today""'), (13, '0.511*""I"" + 0.178*""clean"" + 0.011*""withhold"" + 0.011*""far"" + 0.011*""W2"" + 0.011*""look"" + 0.011*""rule"" + 0.011*""As"" + 0.011*""later"" + 0.011*""today""'), (1, '0.356*""email"" + 0.022*""withhold"" + 0.022*""secur"" + 0.022*""far"" + 0.022*""W2"" + 0.022*""look"" + 0.022*""rule"" + 0.022*""tenant"" + 0.022*""social"" + 0.022*""discu""'), (8, '0.267*""tenant"" + 0.267*""use"" + 0.017*""withhold"" + 0.017*""far"" + 0.017*""W2"" + 0.017*""look"" + 0.017*""rule"" + 0.017*""secur"" + 0.017*""discu"" + 0.017*""later""'), (3, '0.267*""withhold"" + 0.267*""sure"" + 0.017*""social"" + 0.017*""far"" + 0.017*""W2"" + 0.017*""look"" + 0.017*""rule"" + 0.017*""tenant"" + 0.017*""later"" + 0.017*""today""'), (7, '0.213*""call"" + 0.213*""social"" + 0.213*""come"" + 0.014*""I"" + 0.013*""look"" + 0.013*""rule"" + 0.013*""far"" + 0.013*""W2"" + 0.013*""discu"" + 0.013*""later""'), (2, '0.267*""As"" + 0.267*""get"" + 0.017*""withhold"" + 0.017*""far"" + 0.017*""W2"" + 0.017*""look"" + 0.017*""rule"" + 0.017*""tenant"" + 0.017*""social"" + 0.017*""discu""')]"
247,246,"['phillip', 'I', 'applaud', 'use', 'cycl', 'daili', 'transport', 'save', 'ga', 'pollut', 'help', 'keep', 'strong', 'healthi', 'enron', 'provid', 'bike', 'rack', 'front', 'build', 'request', 'phillip', 'I', 'wish', 'could', 'accommod', 'request', 'howev', 'the', 'bodi', 'shop', 'capac', 'assum', 'respons', 'store', 'cycl', 'daili', 'basi', 'If', 'bring', 'good', 'lock', 'abl', 'secur', 'bike', 'design', 'outsid', 'rack', 'keep', 'pedal', 'lee']","[(11, '0.232*""request"" + 0.120*""design"" + 0.120*""howev"" + 0.120*""transport"" + 0.120*""assum"" + 0.008*""capac"" + 0.008*""bodi"" + 0.008*""store"" + 0.008*""the"" + 0.008*""shop""'), (9, '0.155*""ga"" + 0.155*""basi"" + 0.155*""enron"" + 0.155*""strong"" + 0.010*""shop"" + 0.010*""store"" + 0.010*""bodi"" + 0.010*""capac"" + 0.010*""respons"" + 0.010*""bring""'), (13, '0.219*""lee"" + 0.219*""bring"" + 0.014*""capac"" + 0.014*""respons"" + 0.014*""assum"" + 0.014*""store"" + 0.014*""howev"" + 0.014*""the"" + 0.014*""If"" + 0.014*""bodi""'), (3, '0.155*""save"" + 0.155*""healthi"" + 0.155*""pollut"" + 0.155*""lock"" + 0.011*""request"" + 0.010*""store"" + 0.010*""respons"" + 0.010*""assum"" + 0.010*""bodi"" + 0.010*""shop""'), (7, '0.424*""rack"" + 0.014*""basi"" + 0.014*""If"" + 0.014*""the"" + 0.014*""bodi"" + 0.014*""shop"" + 0.014*""capac"" + 0.014*""assum"" + 0.014*""respons"" + 0.014*""store""'), (5, '0.233*""keep"" + 0.120*""store"" + 0.120*""applaud"" + 0.120*""bodi"" + 0.120*""the"" + 0.008*""cycl"" + 0.008*""basi"" + 0.008*""If"" + 0.008*""respons"" + 0.008*""capac""'), (0, '0.352*""phillip"" + 0.182*""provid"" + 0.011*""If"" + 0.011*""the"" + 0.011*""bodi"" + 0.011*""shop"" + 0.011*""capac"" + 0.011*""assum"" + 0.011*""respons"" + 0.011*""store""'), (6, '0.276*""respons"" + 0.017*""basi"" + 0.017*""If"" + 0.017*""howev"" + 0.017*""the"" + 0.017*""bodi"" + 0.017*""shop"" + 0.017*""capac"" + 0.017*""assum"" + 0.017*""store""'), (8, '0.276*""abl"" + 0.017*""store"" + 0.017*""If"" + 0.017*""howev"" + 0.017*""the"" + 0.017*""bodi"" + 0.017*""shop"" + 0.017*""capac"" + 0.017*""assum"" + 0.017*""respons""'), (2, '0.219*""accommod"" + 0.219*""outsid"" + 0.014*""rack"" + 0.014*""store"" + 0.014*""the"" + 0.014*""bodi"" + 0.014*""shop"" + 0.014*""capac"" + 0.014*""assum"" + 0.014*""respons""')]"
248,247,"['slide', 'today', 'meet', 'attach']","[(4, '0.250*""slide"" + 0.250*""today"" + 0.250*""meet"" + 0.250*""attach""'), (9, '0.250*""slide"" + 0.250*""today"" + 0.250*""meet"" + 0.250*""attach""'), (5, '0.842*""today"" + 0.053*""slide"" + 0.053*""meet"" + 0.053*""attach""'), (1, '0.842*""attach"" + 0.053*""slide"" + 0.053*""today"" + 0.053*""meet""'), (11, '0.250*""slide"" + 0.250*""today"" + 0.250*""meet"" + 0.250*""attach""'), (12, '0.842*""slide"" + 0.053*""today"" + 0.053*""meet"" + 0.053*""attach""'), (3, '0.250*""slide"" + 0.250*""today"" + 0.250*""meet"" + 0.250*""attach""'), (7, '0.250*""slide"" + 0.250*""today"" + 0.250*""meet"" + 0.250*""attach""'), (14, '0.842*""meet"" + 0.053*""slide"" + 0.053*""today"" + 0.053*""attach""'), (6, '0.250*""slide"" + 0.250*""today"" + 0.250*""meet"" + 0.250*""attach""')]"
249,248,"['ill', 'get', 'back', 'I', 'know', 'sent', 'financi', 'clinton', 'energyil', 'check', 'see', 'enough', 'In', 'meantim', 'possibl', 'show', 'indic', 'quot', 'I', 'ask', 'pleas', 'advis', 'georg', 'georg', 'rahal', 'manag', 'ga', 'trade', 'acn', 'power', 'inc', '7926', 'jone', 'branch', 'drive', 'suit', '630', 'mclean', 'VA', '221023303', 'phone', '7038934330', 'ext', '1023', 'fax', '7038934390', 'cell', '4432557699', 'origin', 'messag', 'from', 'phillipkallenenroncom', 'mailtophillipkallenenroncom', 'sent', 'monday', 'februari', '07', '2000', '554', 'PM', 'To', 'georgerahalacnpowercom', 'subject', 'Re', 'W', 'basi', 'quot', 'georg', 'can', 'pleas', 'call', 'credit', 'desk', '7138531803', 'they', 'receiv', 'financi', 'acn', 'power', 'thank', 'phillip', 'allen']","[(11, '0.221*""georg"" + 0.077*""branch"" + 0.077*""georgerahalacnpowercom"" + 0.077*""call"" + 0.077*""rahal"" + 0.077*""back"" + 0.077*""1023"" + 0.005*""februari"" + 0.005*""mailtophillipkallenenroncom"" + 0.005*""07""'), (10, '0.161*""power"" + 0.161*""I"" + 0.160*""financi"" + 0.083*""7926"" + 0.083*""energyil"" + 0.005*""mailtophillipkallenenroncom"" + 0.005*""monday"" + 0.005*""februari"" + 0.005*""origin"" + 0.005*""07""'), (1, '0.108*""suit"" + 0.108*""07"" + 0.108*""februari"" + 0.108*""manag"" + 0.108*""630"" + 0.007*""georg"" + 0.007*""fax"" + 0.007*""1023"" + 0.007*""mailtophillipkallenenroncom"" + 0.007*""from""'), (8, '0.108*""phone"" + 0.108*""messag"" + 0.108*""ext"" + 0.108*""To"" + 0.108*""subject"" + 0.007*""pleas"" + 0.007*""februari"" + 0.007*""07"" + 0.007*""monday"" + 0.007*""1023""'), (12, '0.108*""mailtophillipkallenenroncom"" + 0.108*""phillip"" + 0.108*""ask"" + 0.108*""know"" + 0.108*""desk"" + 0.007*""monday"" + 0.007*""messag"" + 0.007*""phillipkallenenroncom"" + 0.007*""februari"" + 0.007*""cell""'), (14, '0.098*""fax"" + 0.098*""they"" + 0.098*""ga"" + 0.098*""receiv"" + 0.098*""2000"" + 0.098*""7138531803"" + 0.006*""phillipkallenenroncom"" + 0.006*""messag"" + 0.006*""monday"" + 0.006*""mailtophillipkallenenroncom""'), (13, '0.108*""show"" + 0.108*""In"" + 0.108*""jone"" + 0.108*""thank"" + 0.108*""4432557699"" + 0.007*""I"" + 0.007*""acn"" + 0.007*""mailtophillipkallenenroncom"" + 0.007*""monday"" + 0.007*""februari""'), (4, '0.136*""ill"" + 0.136*""mclean"" + 0.136*""indic"" + 0.008*""from"" + 0.008*""07"" + 0.008*""februari"" + 0.008*""monday"" + 0.008*""mailtophillipkallenenroncom"" + 0.008*""phillipkallenenroncom"" + 0.008*""2000""'), (0, '0.174*""pleas"" + 0.173*""sent"" + 0.090*""basi"" + 0.090*""clinton"" + 0.090*""from"" + 0.006*""2000"" + 0.006*""07"" + 0.006*""februari"" + 0.006*""mailtophillipkallenenroncom"" + 0.006*""monday""'), (9, '0.120*""7038934390"" + 0.120*""get"" + 0.120*""7038934330"" + 0.120*""221023303"" + 0.008*""from"" + 0.008*""phillipkallenenroncom"" + 0.008*""messag"" + 0.008*""4432557699"" + 0.008*""mailtophillipkallenenroncom"" + 0.008*""thank""')]"
250,249,"['ill', 'get', 'back', 'I', 'know', 'sent', 'financi', 'clinton', 'energyil', 'check', 'see', 'enough', 'In', 'meantim', 'possibl', 'show', 'indic', 'quot', 'I', 'ask', 'pleas', 'advis', 'georg', 'georg', 'rahal', 'manag', 'ga', 'trade', 'acn', 'power', 'inc', '7926', 'jone', 'branch', 'drive', 'suit', '630', 'mclean', 'VA', '221023303', 'phone', '7038934330', 'ext', '1023', 'fax', '7038934390', 'cell', '4432557699', 'origin', 'messag', 'from', 'phillipkallenenroncom', 'mailtophillipkallenenroncom', 'sent', 'monday', 'februari', '07', '2000', '554', 'PM', 'To', 'georgerahalacnpowercom', 'subject', 'Re', 'W', 'basi', 'quot', 'georg', 'can', 'pleas', 'call', 'credit', 'desk', '7138531803', 'they', 'receiv', 'financi', 'acn', 'power', 'thank', 'phillip', 'allen']","[(12, '0.108*""manag"" + 0.108*""receiv"" + 0.108*""trade"" + 0.108*""energyil"" + 0.108*""inc"" + 0.007*""power"" + 0.007*""phillipkallenenroncom"" + 0.007*""messag"" + 0.007*""monday"" + 0.007*""mailtophillipkallenenroncom""'), (2, '0.136*""call"" + 0.136*""georgerahalacnpowercom"" + 0.136*""phillipkallenenroncom"" + 0.008*""4432557699"" + 0.008*""monday"" + 0.008*""mailtophillipkallenenroncom"" + 0.008*""from"" + 0.008*""messag"" + 0.008*""origin"" + 0.008*""07""'), (1, '0.233*""quot"" + 0.120*""know"" + 0.120*""cell"" + 0.008*""georg"" + 0.008*""phillipkallenenroncom"" + 0.008*""2000"" + 0.008*""07"" + 0.008*""februari"" + 0.008*""monday"" + 0.008*""mailtophillipkallenenroncom""'), (7, '0.155*""indic"" + 0.155*""4432557699"" + 0.010*""from"" + 0.010*""origin"" + 0.010*""07"" + 0.010*""februari"" + 0.010*""monday"" + 0.010*""mailtophillipkallenenroncom"" + 0.010*""phillipkallenenroncom"" + 0.010*""554""'), (3, '0.108*""drive"" + 0.108*""origin"" + 0.108*""get"" + 0.108*""mailtophillipkallenenroncom"" + 0.108*""suit"" + 0.007*""I"" + 0.007*""phillipkallenenroncom"" + 0.007*""monday"" + 0.007*""februari"" + 0.007*""cell""'), (8, '0.120*""ill"" + 0.120*""jone"" + 0.120*""februari"" + 0.120*""see"" + 0.008*""07"" + 0.008*""monday"" + 0.008*""mailtophillipkallenenroncom"" + 0.008*""phillipkallenenroncom"" + 0.008*""from"" + 0.008*""messag""'), (0, '0.090*""clinton"" + 0.090*""VA"" + 0.090*""desk"" + 0.090*""554"" + 0.090*""1023"" + 0.090*""phone"" + 0.090*""allen"" + 0.006*""februari"" + 0.006*""07"" + 0.006*""monday""'), (5, '0.098*""ask"" + 0.098*""W"" + 0.098*""In"" + 0.098*""Re"" + 0.098*""check"" + 0.098*""7138531803"" + 0.007*""pleas"" + 0.006*""financi"" + 0.006*""sent"" + 0.006*""07""'), (14, '0.190*""acn"" + 0.098*""basi"" + 0.098*""PM"" + 0.098*""rahal"" + 0.098*""fax"" + 0.006*""messag"" + 0.006*""monday"" + 0.006*""mailtophillipkallenenroncom"" + 0.006*""phillipkallenenroncom"" + 0.006*""07""'), (13, '0.136*""messag"" + 0.136*""credit"" + 0.136*""meantim"" + 0.008*""februari"" + 0.008*""monday"" + 0.008*""mailtophillipkallenenroncom"" + 0.008*""phillipkallenenroncom"" + 0.008*""from"" + 0.008*""2000"" + 0.008*""origin""')]"
251,250,"['I', 'spoke', 'insur', 'compani', 'they', 'go', 'cancel', 'prorat', 'polici', 'work', 'kuo', 'issu', 'new', 'polici']","[(7, '0.077*""prorat"" + 0.077*""cancel"" + 0.077*""issu"" + 0.077*""kuo"" + 0.077*""work"" + 0.077*""polici"" + 0.077*""I"" + 0.077*""insur"" + 0.077*""they"" + 0.077*""spoke""'), (14, '0.276*""cancel"" + 0.276*""new"" + 0.276*""insur"" + 0.017*""work"" + 0.017*""prorat"" + 0.017*""issu"" + 0.017*""kuo"" + 0.017*""compani"" + 0.017*""polici"" + 0.017*""spoke""'), (6, '0.571*""compani"" + 0.036*""polici"" + 0.036*""cancel"" + 0.036*""issu"" + 0.036*""kuo"" + 0.036*""work"" + 0.036*""I"" + 0.036*""prorat"" + 0.036*""insur"" + 0.036*""they""'), (12, '0.571*""spoke"" + 0.036*""cancel"" + 0.036*""issu"" + 0.036*""kuo"" + 0.036*""work"" + 0.036*""polici"" + 0.036*""I"" + 0.036*""prorat"" + 0.036*""insur"" + 0.036*""compani""'), (3, '0.571*""they"" + 0.036*""polici"" + 0.036*""cancel"" + 0.036*""issu"" + 0.036*""kuo"" + 0.036*""work"" + 0.036*""I"" + 0.036*""prorat"" + 0.036*""insur"" + 0.036*""compani""'), (10, '0.571*""prorat"" + 0.036*""cancel"" + 0.036*""issu"" + 0.036*""kuo"" + 0.036*""work"" + 0.036*""polici"" + 0.036*""I"" + 0.036*""insur"" + 0.036*""they"" + 0.036*""spoke""'), (5, '0.571*""go"" + 0.036*""polici"" + 0.036*""cancel"" + 0.036*""issu"" + 0.036*""kuo"" + 0.036*""work"" + 0.036*""I"" + 0.036*""prorat"" + 0.036*""insur"" + 0.036*""compani""'), (9, '0.077*""prorat"" + 0.077*""cancel"" + 0.077*""issu"" + 0.077*""kuo"" + 0.077*""work"" + 0.077*""polici"" + 0.077*""I"" + 0.077*""insur"" + 0.077*""they"" + 0.077*""spoke""'), (4, '0.571*""kuo"" + 0.036*""prorat"" + 0.036*""cancel"" + 0.036*""issu"" + 0.036*""work"" + 0.036*""polici"" + 0.036*""I"" + 0.036*""insur"" + 0.036*""they"" + 0.036*""spoke""'), (2, '0.077*""prorat"" + 0.077*""cancel"" + 0.077*""issu"" + 0.077*""kuo"" + 0.077*""work"" + 0.077*""polici"" + 0.077*""I"" + 0.077*""insur"" + 0.077*""they"" + 0.077*""spoke""')]"
252,251,"['pleas', 'get', 'randi', 'resolv']","[(11, '0.250*""pleas"" + 0.250*""get"" + 0.250*""randi"" + 0.250*""resolv""'), (2, '0.250*""pleas"" + 0.250*""get"" + 0.250*""randi"" + 0.250*""resolv""'), (6, '0.250*""pleas"" + 0.250*""get"" + 0.250*""randi"" + 0.250*""resolv""'), (8, '0.250*""pleas"" + 0.250*""get"" + 0.250*""randi"" + 0.250*""resolv""'), (0, '0.250*""pleas"" + 0.250*""get"" + 0.250*""randi"" + 0.250*""resolv""'), (10, '0.250*""pleas"" + 0.250*""get"" + 0.250*""randi"" + 0.250*""resolv""'), (4, '0.250*""pleas"" + 0.250*""get"" + 0.250*""randi"" + 0.250*""resolv""'), (5, '0.250*""pleas"" + 0.250*""get"" + 0.250*""randi"" + 0.250*""resolv""'), (13, '0.842*""randi"" + 0.053*""pleas"" + 0.053*""get"" + 0.053*""resolv""'), (9, '0.250*""pleas"" + 0.250*""get"" + 0.250*""randi"" + 0.250*""resolv""')]"
253,252,"['georg', 'can', 'pleas', 'call', 'credit', 'desk', '7138531803', 'they', 'receiv', 'financi', 'acn', 'power', 'thank', 'phillip', 'allen']","[(8, '0.533*""power"" + 0.033*""receiv"" + 0.033*""they"" + 0.033*""phillip"" + 0.033*""thank"" + 0.033*""acn"" + 0.033*""financi"" + 0.033*""georg"" + 0.033*""credit"" + 0.033*""call""'), (12, '0.067*""receiv"" + 0.067*""they"" + 0.067*""phillip"" + 0.067*""thank"" + 0.067*""power"" + 0.067*""acn"" + 0.067*""financi"" + 0.067*""georg"" + 0.067*""credit"" + 0.067*""call""'), (1, '0.356*""call"" + 0.356*""7138531803"" + 0.022*""financi"" + 0.022*""they"" + 0.022*""phillip"" + 0.022*""thank"" + 0.022*""power"" + 0.022*""acn"" + 0.022*""georg"" + 0.022*""pleas""'), (9, '0.067*""receiv"" + 0.067*""they"" + 0.067*""phillip"" + 0.067*""thank"" + 0.067*""power"" + 0.067*""acn"" + 0.067*""financi"" + 0.067*""georg"" + 0.067*""credit"" + 0.067*""call""'), (10, '0.356*""can"" + 0.356*""thank"" + 0.022*""they"" + 0.022*""phillip"" + 0.022*""power"" + 0.022*""acn"" + 0.022*""financi"" + 0.022*""georg"" + 0.022*""receiv"" + 0.022*""pleas""'), (5, '0.356*""receiv"" + 0.356*""credit"" + 0.022*""they"" + 0.022*""phillip"" + 0.022*""thank"" + 0.022*""power"" + 0.022*""acn"" + 0.022*""financi"" + 0.022*""georg"" + 0.022*""pleas""'), (11, '0.067*""receiv"" + 0.067*""they"" + 0.067*""phillip"" + 0.067*""thank"" + 0.067*""power"" + 0.067*""acn"" + 0.067*""financi"" + 0.067*""georg"" + 0.067*""credit"" + 0.067*""call""'), (0, '0.533*""phillip"" + 0.033*""receiv"" + 0.033*""they"" + 0.033*""thank"" + 0.033*""power"" + 0.033*""acn"" + 0.033*""financi"" + 0.033*""georg"" + 0.033*""credit"" + 0.033*""call""'), (3, '0.067*""receiv"" + 0.067*""they"" + 0.067*""phillip"" + 0.067*""thank"" + 0.067*""power"" + 0.067*""acn"" + 0.067*""financi"" + 0.067*""georg"" + 0.067*""credit"" + 0.067*""call""'), (7, '0.067*""receiv"" + 0.067*""they"" + 0.067*""phillip"" + 0.067*""thank"" + 0.067*""power"" + 0.067*""acn"" + 0.067*""financi"" + 0.067*""georg"" + 0.067*""credit"" + 0.067*""call""')]"
254,253,"['kim', 'doublecheck', 'juli', 'G', 'I', 'think', 'ok', 'pay', 'jan', 'demand', 'charg']","[(7, '0.091*""kim"" + 0.091*""doublecheck"" + 0.091*""juli"" + 0.091*""G"" + 0.091*""I"" + 0.091*""think"" + 0.091*""ok"" + 0.091*""pay"" + 0.091*""jan"" + 0.091*""demand""'), (10, '0.615*""pay"" + 0.038*""kim"" + 0.038*""doublecheck"" + 0.038*""juli"" + 0.038*""G"" + 0.038*""I"" + 0.038*""think"" + 0.038*""ok"" + 0.038*""jan"" + 0.038*""demand""'), (2, '0.615*""charg"" + 0.038*""kim"" + 0.038*""doublecheck"" + 0.038*""juli"" + 0.038*""G"" + 0.038*""I"" + 0.038*""think"" + 0.038*""ok"" + 0.038*""pay"" + 0.038*""jan""'), (4, '0.390*""doublecheck"" + 0.390*""jan"" + 0.024*""kim"" + 0.024*""juli"" + 0.024*""G"" + 0.024*""I"" + 0.024*""think"" + 0.024*""ok"" + 0.024*""pay"" + 0.024*""demand""'), (13, '0.615*""demand"" + 0.038*""kim"" + 0.038*""doublecheck"" + 0.038*""juli"" + 0.038*""G"" + 0.038*""I"" + 0.038*""think"" + 0.038*""ok"" + 0.038*""pay"" + 0.038*""jan""'), (11, '0.615*""G"" + 0.038*""kim"" + 0.038*""doublecheck"" + 0.038*""juli"" + 0.038*""I"" + 0.038*""think"" + 0.038*""ok"" + 0.038*""pay"" + 0.038*""jan"" + 0.038*""demand""'), (3, '0.091*""kim"" + 0.091*""doublecheck"" + 0.091*""juli"" + 0.091*""G"" + 0.091*""I"" + 0.091*""think"" + 0.091*""ok"" + 0.091*""pay"" + 0.091*""jan"" + 0.091*""demand""'), (0, '0.091*""kim"" + 0.091*""doublecheck"" + 0.091*""juli"" + 0.091*""G"" + 0.091*""I"" + 0.091*""think"" + 0.091*""ok"" + 0.091*""pay"" + 0.091*""jan"" + 0.091*""demand""'), (1, '0.615*""ok"" + 0.038*""kim"" + 0.038*""doublecheck"" + 0.038*""juli"" + 0.038*""G"" + 0.038*""I"" + 0.038*""think"" + 0.038*""pay"" + 0.038*""jan"" + 0.038*""demand""'), (9, '0.615*""I"" + 0.038*""kim"" + 0.038*""doublecheck"" + 0.038*""juli"" + 0.038*""G"" + 0.038*""think"" + 0.038*""ok"" + 0.038*""pay"" + 0.038*""jan"" + 0.038*""demand""')]"
